setup_key,symbol,contract_id,direction,breakout_time_utc,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
30000027:roll:HOUR_4:1781524800000:up,HOODUSDC,30000027,LONG,2026-06-15T12:00:00+00:00,2026-06-15T20:30:00+00:00,98.01,97.047463510697,100.3937317553485,2.476510534239182,False,2026-06-16T01:00:00+00:00,SL,-1.0,0.0,97.92,0.44379134332467113,1.7450729786060006
30000025:roll:HOUR_4:1781524800000:up,COINUSDC,30000025,LONG,2026-06-15T12:00:00+00:00,2026-06-15T22:45:00+00:00,169.37,167.35894442069716,173.5294722103486,2.068302961467879,False,2026-06-16T02:45:00+00:00,SL,-1.0,0.0,168.9,0.6587204669263295,3.0821111586057057
30000023:roll:HOUR_4:1781467200000:up,TSLAUSDC,30000023,LONG,2026-06-14T20:00:00+00:00,2026-06-15T23:00:00+00:00,408.69,406.3685786579729,413.5642893289865,2.09970040368895,False,2026-06-16T00:45:00+00:00,SL,-1.0,0.0,408.68,1.0042331782653207,4.622842684054212
30000002:roll:HOUR_4:1781524800000:up,ETHUSDC,30000002,LONG,2026-06-15T12:00:00+00:00,2026-06-16T02:45:00+00:00,1773.12,1751.5060513409237,1840.0180256704616,3.0951320707597647,True,2026-06-17T12:30:00+00:00,TP1_THEN_SL,0.5,0.0,1767.21,8.026932176236258,31.407897318152866
30000003:roll:HOUR_4:1781524800000:up,SOLUSDC,30000003,LONG,2026-06-15T12:00:00+00:00,2026-06-16T02:45:00+00:00,73.02,72.01371821644635,75.67185910822317,2.635304694534206,False,2026-06-17T11:15:00+00:00,SL,-1.0,0.0,72.75,0.38038295719049103,1.4725635671073036
30000056:roll:HOUR_4:1781568000000:up,UNIUSDC,30000056,LONG,2026-06-16T00:00:00+00:00,2026-06-16T04:30:00+00:00,2.869,2.8072929699583105,3.0041464849791555,2.190131090215316,False,2026-06-16T08:15:00+00:00,TP,2.190131090215316,0.0,2.845,0.036416146224914014,0.0754140600833794
30000068:roll:HOUR_4:1781568000000:up,ASTERUSDC,30000068,LONG,2026-06-16T00:00:00+00:00,2026-06-16T08:15:00+00:00,0.6577,0.6509365537922662,0.6741182768961331,2.427501659931818,False,2026-06-16T14:45:00+00:00,SL,-1.0,0.0,0.6567,0.004731813967763806,0.011526892415467508
30000046:roll:HOUR_4:1781524800000:up,1000PEPEUSDC,30000046,LONG,2026-06-15T12:00:00+00:00,2026-06-16T09:00:00+00:00,0.0030002,0.0029589132724968012,0.003111706636248401,2.700786499481245,False,2026-06-16T11:30:00+00:00,SL,-1.0,0.0,0.0029915,1.329900344528886e-05,6.517345500639704e-05
30000041:roll:HOUR_4:1781596800000:up,HYPEUSDC,30000041,LONG,2026-06-16T08:00:00+00:00,2026-06-16T19:30:00+00:00,73.11,71.80167225245712,76.32733612622857,2.4591209139078027,False,2026-06-17T11:15:00+00:00,SL,-1.0,0.0,73.029,0.8888143200048209,2.454655495085736
30000076:roll:HOUR_4:1781568000000:up,SPCXUSDC,30000076,LONG,2026-06-16T00:00:00+00:00,2026-06-16T20:15:00+00:00,202.29,196.68554807825763,224.7727740391288,4.011591918900632,True,2026-06-17T14:15:00+00:00,SL,-1.0,0.0,201.96,4.241358878980739,10.54890384348479
30000017:roll:HOUR_4:1781611200000:down,BZUSDC,30000017,SHORT,2026-06-16T12:00:00+00:00,2026-06-17T14:30:00+00:00,79.87,80.56705801919915,77.96852900959958,2.7278518258566677,False,2026-06-17T15:00:00+00:00,SL,-1.0,0.0,79.91,0.36156320905512634,1.3141160383983224
30000008:roll:HOUR_4:1781611200000:down,CLUSDC,30000008,SHORT,2026-06-16T12:00:00+00:00,2026-06-17T15:15:00+00:00,76.826,77.79781835769042,74.38340917884521,2.513423215177498,False,2026-06-18T04:15:00+00:00,TP,2.513423215177498,0.0,77.131,0.47060911932343996,1.3336367153808353
30000032:roll:HOUR_4:1781769600000:up,INTCUSDC,30000032,LONG,2026-06-18T08:00:00+00:00,2026-06-19T06:00:00+00:00,132.21,130.27390583472518,137.4719529173626,2.7178186948441407,False,2026-06-20T05:15:00+00:00,TP,2.7178186948441407,0.0,132.15,1.0748449762602774,3.752188330549653
30000038:roll:HOUR_4:1781798400000:up,TSMUSDC,30000038,LONG,2026-06-18T16:00:00+00:00,2026-06-19T06:15:00+00:00,454.57,450.7474274831006,466.59371374155023,3.1454507895910324,True,2026-06-22T07:15:00+00:00,TP1_THEN_TP2,2.5727253947955164,0.0,453.98,1.8189819693973015,6.465145033798929
30000037:roll:HOUR_4:1781769600000:down,ORCLUSDC,30000037,SHORT,2026-06-18T08:00:00+00:00,2026-06-19T09:15:00+00:00,182.78,184.44916571664336,178.8445828583217,2.357715056352999,False,2026-06-19T13:00:00+00:00,SL,-1.0,0.0,182.8,0.5547367620089811,3.298331433286719
30000016:roll:HOUR_4:1781827200000:down,XPTUSDC,30000016,SHORT,2026-06-19T00:00:00+00:00,2026-06-19T09:15:00+00:00,1686.91,1700.5845117057704,1659.037255852885,2.0382990447368914,False,2026-06-19T14:30:00+00:00,TP,2.0382990447368914,0.0,1687.65,5.2819579057259185,25.869023411540418
30000006:roll:HOUR_4:1781827200000:down,XAGUSDC,30000006,SHORT,2026-06-19T00:00:00+00:00,2026-06-19T10:00:00+00:00,65.09,65.74738625678533,63.633693128392665,2.2152986263034973,False,2026-06-22T01:00:00+00:00,SL,-1.0,0.0,65.14,0.23394989509332187,1.2147725135706717
30000032:roll:HOUR_4:1782086400000:up,INTCUSDC,30000032,LONG,2026-06-22T00:00:00+00:00,2026-06-22T13:15:00+00:00,139.11,137.39279564905868,143.1813978245293,2.3709454394856717,False,2026-06-22T13:45:00+00:00,SL,-1.0,0.0,138.87,0.733094139266805,2.954408701882646
30000034:roll:HOUR_4:1782129600000:up,SNDKUSDC,30000034,LONG,2026-06-22T12:00:00+00:00,2026-06-22T20:30:00+00:00,2285.29,2265.629720428977,2339.4298602144886,2.7537685829394403,False,2026-06-22T22:45:00+00:00,SL,-1.0,0.0,2284.85,16.50457415899793,38.44055914204551
30000035:roll:HOUR_4:1782158400000:up,MUUSDC,30000035,LONG,2026-06-22T20:00:00+00:00,2026-06-23T00:45:00+00:00,1211.39,1198.5010792275955,1239.1505396137975,2.1538296420622856,False,2026-06-23T01:15:00+00:00,SL,-1.0,0.0,1210.4,11.207774205475403,23.797841544809252
30000025:roll:HOUR_4:1782187200000:down,COINUSDC,30000025,SHORT,2026-06-23T04:00:00+00:00,2026-06-23T14:45:00+00:00,161.79,163.47451085114707,157.15225542557351,2.753169901677017,False,2026-06-23T19:00:00+00:00,TP,2.753169901677017,0.0,162.01,1.2950563974399056,2.929021702294148
30000060:roll:HOUR_4:1782187200000:down,BCHUSDC,30000060,SHORT,2026-06-23T04:00:00+00:00,2026-06-23T22:00:00+00:00,193.35,195.432784254275,187.4613921271375,2.8272769302801795,False,2026-06-24T01:45:00+00:00,SL,-1.0,0.0,193.47,0.7407291873387346,3.925568508550002
30000079:roll:HOUR_4:1782187200000:down,SAMSUNGUSDC,30000079,SHORT,2026-06-23T04:00:00+00:00,2026-06-24T02:45:00+00:00,212.61,216.95002511691771,201.07001255845887,2.658967893194332,False,2026-06-24T05:15:00+00:00,SL,-1.0,0.0,213.25,2.8494100906943745,7.400050233835452
30000002:roll:HOUR_4:1782316800000:down,ETHUSDC,30000002,SHORT,2026-06-24T16:00:00+00:00,2026-06-24T20:45:00+00:00,1609.82,1631.1380793243816,1558.3090396621908,2.4163039997180085,False,2026-06-25T05:00:00+00:00,SL,-1.0,0.0,1614.42,12.730368608216562,33.436158648763104
30000069:roll:HOUR_4:1782316800000:down,FILUSDC,30000069,SHORT,2026-06-24T16:00:00+00:00,2026-06-24T20:45:00+00:00,0.735,0.7478343507285797,0.7039171753642898,2.421846285258082,False,2026-06-24T22:00:00+00:00,SL,-1.0,0.0,0.736,0.0072233249626860755,0.023668701457159467
30000050:roll:HOUR_4:1782316800000:down,BNBUSDC,30000050,SHORT,2026-06-24T16:00:00+00:00,2026-06-24T21:15:00+00:00,559.5,564.6583821597263,547.9791910798631,2.2334151606844372,False,2026-06-24T22:15:00+00:00,SL,-1.0,0.0,560.5,3.1342963481935078,8.316764319452547
30000074:roll:HOUR_4:1782302400000:down,PENDLEUSDC,30000074,SHORT,2026-06-24T12:00:00+00:00,2026-06-24T21:15:00+00:00,1.2487,1.275206419820472,1.1945532099102358,2.0427802191506874,False,2026-06-25T05:30:00+00:00,SL,-1.0,0.0,1.2547,0.010883441609053416,0.041012839640944085
30000073:roll:HOUR_4:1782302400000:down,MONUSDC,30000073,SHORT,2026-06-24T12:00:00+00:00,2026-06-25T02:15:00+00:00,0.01951,0.019782597258362174,0.018906298629181088,2.214627448735488,False,2026-06-25T05:15:00+00:00,SL,-1.0,0.0,0.01953,0.00011147699037834323,0.0005051945167243499
30000046:roll:HOUR_4:1782316800000:down,1000PEPEUSDC,30000046,SHORT,2026-06-24T16:00:00+00:00,2026-06-25T02:45:00+00:00,0.0025132,0.0025459325144604767,0.0024351662572302383,2.3839825340636467,False,2026-06-25T05:15:00+00:00,SL,-1.0,0.0,0.0025148,1.120552952151681e-05,6.226502892095321e-05
30000051:roll:HOUR_4:1782302400000:down,XRPUSDC,30000051,SHORT,2026-06-24T12:00:00+00:00,2026-06-25T09:30:00+00:00,1.0802,1.0893853249066563,1.0488426624533282,3.413851754329166,True,2026-06-25T14:00:00+00:00,TP1_THEN_TP2,2.7069258771645828,0.0,1.0803,0.0029063381427013924,0.018170649813312578
30000075:roll:HOUR_4:1782316800000:down,VIRTUALUSDC,30000075,SHORT,2026-06-24T16:00:00+00:00,2026-06-25T10:45:00+00:00,0.5408,0.5488525358171432,0.5220762679085716,2.3251969959036782,False,2026-06-25T14:00:00+00:00,TP,2.3251969959036782,0.0,0.5413,0.0019085450411106806,0.015105071634286513
