setup_key,symbol,contract_id,direction,breakout_time_utc,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
30000041:roll:HOUR_4:1783944000000:down,HYPEUSDC,30000041,SHORT,2026-07-13T12:00:00+00:00,2026-07-14T13:45:00+00:00,64.679,65.5004838032867,62.786058359954794,2.3042957541849125,False,2026-07-14T18:15:00+00:00,SL,-1.0,0.0,64.767,0.336967606573397,1.1762334398191856
30000076:roll:HOUR_4:1783944000000:down,SPCXUSDC,30000076,SHORT,2026-07-13T12:00:00+00:00,2026-07-14T14:15:00+00:00,142.18,143.29476668739412,137.34629602343534,4.336067834843525,True,2026-07-14T19:45:00+00:00,TP1_THEN_TP2,3.1680339174217624,0.0,142.76,0.7095333747882203,1.9051840937412976
30000070:roll:HOUR_4:1783958400000:down,TAOUSDC,30000070,SHORT,2026-07-13T16:00:00+00:00,2026-07-14T15:15:00+00:00,203.1,205.19359192789918,196.66727792059032,3.0725768444591743,True,2026-07-15T02:15:00+00:00,TP1_THEN_TP2,2.536288422229587,0.0,204.6,1.187183855798393,3.869111682361353
30000037:roll:HOUR_4:1784016000000:down,ORCLUSDC,30000037,SHORT,2026-07-14T08:00:00+00:00,2026-07-14T16:45:00+00:00,130.11,131.21456859591015,127.88035728816892,2.0185642793817786,False,2026-07-15T13:45:00+00:00,SL,-1.0,0.0,130.74,0.9491371918202931,2.4414291526757004
30000017:roll:HOUR_4:1783972800000:up,BZUSDC,30000017,LONG,2026-07-13T20:00:00+00:00,2026-07-14T17:00:00+00:00,83.28,82.6750102447703,85.19035528233796,3.157665507265753,True,2026-07-15T15:00:00+00:00,TP1_THEN_SL,0.5,0.0,82.94,0.5299795104593936,1.4785788706481686
30000008:roll:HOUR_4:1783972800000:up,CLUSDC,30000008,LONG,2026-07-13T20:00:00+00:00,2026-07-14T17:00:00+00:00,78.56,77.91582321338433,80.147238357417,2.46397943917834,False,2026-07-15T15:30:00+00:00,SL,-1.0,0.0,78.172,0.5123535732313456,1.4350465703319928
30000047:roll:HOUR_4:1784001600000:up,CRVUSDC,30000047,LONG,2026-07-14T04:00:00+00:00,2026-07-14T20:45:00+00:00,0.2211,0.21909306763323472,0.22796911098321268,3.422691814116367,True,2026-07-15T07:15:00+00:00,TP1_THEN_SL,0.5,0.0,0.2199,0.001613864733530607,0.00652355606714925
30000031:roll:HOUR_4:1784044800000:down,CRWVUSDC,30000031,SHORT,2026-07-14T16:00:00+00:00,2026-07-15T00:15:00+00:00,80.22,80.76377055297118,78.96322166955403,2.311229108635776,False,2026-07-15T01:00:00+00:00,SL,-1.0,0.0,80.42,0.32754110594238045,1.9728866782161185
30000016:roll:HOUR_4:1784030400000:up,XPTUSDC,30000016,LONG,2026-07-14T12:00:00+00:00,2026-07-15T00:15:00+00:00,1636.94,1629.715972841881,1660.6799666769132,3.2862510283107,True,2026-07-15T07:30:00+00:00,SL,-1.0,0.0,1635.31,2.988054316237853,16.880133292347544
30000052:roll:HOUR_4:1784059200000:up,ZECUSDC,30000052,LONG,2026-07-14T20:00:00+00:00,2026-07-15T07:00:00+00:00,554.76,552.0642704782609,565.5157191118043,3.9899103471128763,True,2026-07-15T07:30:00+00:00,SL,-1.0,0.0,554.66,3.0914590434781197,16.297123552783038
30000054:roll:HOUR_4:1784030400000:up,SUIUSDC,30000054,LONG,2026-07-14T12:00:00+00:00,2026-07-15T07:15:00+00:00,0.7554,0.7523678210757476,0.7629294148899318,2.483169719870154,False,2026-07-15T07:30:00+00:00,SL,-1.0,0.0,0.7539,0.002664357848504909,0.013082340440272854
30000074:roll:HOUR_4:1784116800000:up,PENDLEUSDC,30000074,LONG,2026-07-15T12:00:00+00:00,2026-07-15T16:00:00+00:00,1.597,1.5863567389376765,1.622349342344038,2.381727009757679,False,2026-07-15T16:15:00+00:00,SL,-1.0,0.0,1.5924,0.01208652212464707,0.0422026306238475
30000052:roll:HOUR_4:1784102400000:up,ZECUSDC,30000052,LONG,2026-07-15T08:00:00+00:00,2026-07-15T18:45:00+00:00,572.67,567.5435243392752,583.8193740943498,2.174861412055082,False,2026-07-15T19:30:00+00:00,SL,-1.0,0.0,569.59,4.092951321449662,16.682503622601143
30000069:roll:HOUR_4:1784116800000:up,FILUSDC,30000069,LONG,2026-07-15T12:00:00+00:00,2026-07-15T19:15:00+00:00,0.7932,0.7897035670444587,0.8018760620249347,2.4814038007462127,False,2026-07-15T20:00:00+00:00,SL,-1.0,0.0,0.7916,0.0037928659110825842,0.012895751900261482
30000034:roll:HOUR_4:1784116800000:down,SNDKUSDC,30000034,SHORT,2026-07-15T12:00:00+00:00,2026-07-15T20:00:00+00:00,1614.63,1665.6771255961166,1506.5939666125216,2.1163979778657205,False,2026-07-16T10:45:00+00:00,TP,2.1163979778657205,0.0,1615.48,27.03425119223311,76.8158664500862
30000077:roll:HOUR_4:1784131200000:down,MRVLUSDC,30000077,SHORT,2026-07-15T16:00:00+00:00,2026-07-15T22:00:00+00:00,206.05,207.5240952044186,202.9158870470694,2.1261265510776868,False,2026-07-16T01:15:00+00:00,TP,2.1261265510776868,0.0,206.34,1.2481904088371798,6.223548188277471
30000035:roll:HOUR_4:1784116800000:down,MUUSDC,30000035,SHORT,2026-07-15T12:00:00+00:00,2026-07-15T22:00:00+00:00,902.16,909.3036461023579,883.8202980991756,2.5672746995082667,False,2026-07-16T05:45:00+00:00,SL,-1.0,0.0,903.82,6.407292204715669,28.201192396702282
30000076:roll:HOUR_4:1784131200000:down,SPCXUSDC,30000076,SHORT,2026-07-15T16:00:00+00:00,2026-07-16T01:15:00+00:00,135.36,136.27128490229015,132.82101114483194,2.786163634212947,False,2026-07-16T05:15:00+00:00,SL,-1.0,0.0,135.47,0.4025698045803274,2.2040445793277814
30000016:roll:HOUR_4:1784131200000:up,XPTUSDC,30000016,LONG,2026-07-15T16:00:00+00:00,2026-07-16T02:30:00+00:00,1665.28,1655.4890850403044,1686.2145108570887,2.1381567446215164,False,2026-07-16T06:45:00+00:00,SL,-1.0,0.0,1664.9,5.061829919391128,21.381956571644974
30000055:roll:HOUR_4:1784116800000:up,LINKUSDC,30000055,LONG,2026-07-15T12:00:00+00:00,2026-07-16T09:00:00+00:00,8.429,8.372739602787155,8.576666826610763,2.6247028802890653,False,2026-07-16T12:45:00+00:00,SL,-1.0,0.0,8.425,0.03452079442569213,0.1253326935569474
30000028:roll:HOUR_4:1784116800000:up,METAUSDC,30000028,LONG,2026-07-15T12:00:00+00:00,2026-07-16T15:45:00+00:00,675.25,672.5958082877346,687.2508895861636,4.521485592282476,True,2026-07-16T16:15:00+00:00,SL,-1.0,0.0,674.99,3.208383424531003,8.276441655345737
30000075:roll:HOUR_4:1784203200000:up,VIRTUALUSDC,30000075,LONG,2026-07-16T12:00:00+00:00,2026-07-16T19:45:00+00:00,0.6407,0.6350930237031591,0.6559934531644918,2.7275758545846402,False,2026-07-16T22:45:00+00:00,SL,-1.0,0.0,0.6383,0.006013952593681686,0.019226187342033133
30000038:roll:HOUR_4:1784188800000:down,TSMUSDC,30000038,SHORT,2026-07-16T08:00:00+00:00,2026-07-16T21:00:00+00:00,409.73,412.61070236784224,399.50055143494933,3.5510258467670255,True,2026-07-17T05:15:00+00:00,TP1_THEN_TP2,2.7755129233835127,0.0,410.19,2.181404735684534,8.042205739797192
30000060:roll:HOUR_4:1784160000000:down,BCHUSDC,30000060,SHORT,2026-07-16T00:00:00+00:00,2026-07-16T22:00:00+00:00,222.33,223.0907564860819,220.38359809447866,2.558508459843588,False,2026-07-17T01:00:00+00:00,SL,-1.0,0.0,222.69,0.8015129721637908,4.49439237791467
30000029:roll:HOUR_4:1784188800000:up,MSFTUSDC,30000029,LONG,2026-07-16T08:00:00+00:00,2026-07-16T22:45:00+00:00,399.92,398.373454581061,404.8340199420532,3.1774171530147868,True,2026-07-17T01:30:00+00:00,SL,-1.0,0.0,398.92,1.093090837877965,4.303920231787216
30000012:roll:HOUR_4:1784246400000:up,AAPLUSDC,30000012,LONG,2026-07-17T00:00:00+00:00,2026-07-17T04:00:00+00:00,334.84,333.8322247207114,337.8368429490747,2.973721434395867,False,2026-07-17T04:15:00+00:00,SL,-1.0,0.0,334.83,1.11555055857723,3.092628203701321
30000019:roll:HOUR_4:1784260800000:down,EWJUSDC,30000019,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T09:30:00+00:00,89.42,89.69222772469185,88.32590546526984,4.0190415431369,True,2026-07-17T10:45:00+00:00,SL,-1.0,0.0,89.52,0.2844554493836935,0.9036218610794087
30000070:roll:HOUR_4:1784232000000:down,TAOUSDC,30000070,SHORT,2026-07-16T20:00:00+00:00,2026-07-17T11:00:00+00:00,192.2,193.08776520414176,190.3908133222596,2.03791122844175,False,2026-07-17T11:45:00+00:00,SL,-1.0,0.0,192.6,0.775530408283554,3.9632532890383314
30000048:roll:HOUR_4:1784246400000:down,TRXUSDC,30000048,SHORT,2026-07-17T00:00:00+00:00,2026-07-17T11:30:00+00:00,0.32218,0.3226160679073061,0.321165732215199,2.325939991931203,False,2026-07-17T14:15:00+00:00,SL,-1.0,0.0,0.32221,0.0003521358146122892,0.0015829288607960579
30000071:roll:HOUR_4:1784232000000:down,ICPUSDC,30000071,SHORT,2026-07-16T20:00:00+00:00,2026-07-17T12:30:00+00:00,2.127,2.1347750905723126,2.099330685879941,3.5587127716028695,True,2026-07-17T13:15:00+00:00,TP1_TP2_SAME_CANDLE,2.7793563858014347,0.0,2.13,0.007550181144625934,0.03332274351976396
30000049:roll:HOUR_4:1784260800000:down,OPUSDC,30000049,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T17:30:00+00:00,0.0968,0.09735036842184555,0.09530964047584893,2.707930660617181,False,2026-07-17T22:45:00+00:00,TP,2.707930660617181,0.0,0.0971,0.0005007368436910855,0.002038561903395735
30000023:roll:HOUR_4:1784260800000:down,TSLAUSDC,30000023,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T17:30:00+00:00,384.46,386.3841429187099,378.2982315893577,3.2023444572264137,True,2026-07-20T14:00:00+00:00,TP1_THEN_TP2,2.6011722286132066,0.0,385.44,1.6682858374198335,4.1929263574309985
30000050:roll:HOUR_4:1784275200000:down,BNBUSDC,30000050,SHORT,2026-07-17T08:00:00+00:00,2026-07-17T17:45:00+00:00,565.8,568.3552833768603,556.7930916344765,3.524817813588389,True,2026-07-17T21:15:00+00:00,SL,-1.0,0.0,565.9,1.7105667537205307,5.5723665379060074
30000080:roll:HOUR_4:1784275200000:down,REUSDC,30000080,SHORT,2026-07-17T08:00:00+00:00,2026-07-17T17:45:00+00:00,0.4541,0.46092153910700334,0.44038737551466023,2.010195099704361,False,2026-07-17T20:45:00+00:00,TP,2.010195099704361,0.0,0.456,0.0042430782140067515,0.0207495020586409
30000011:roll:HOUR_4:1784260800000:down,QQQUSDC,30000011,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T18:15:00+00:00,698.24,703.0507683820648,688.5641606572403,2.011287714210589,False,2026-07-20T11:45:00+00:00,SL,-1.0,0.0,698.54,2.1215367641296576,5.69664262896148
30000042:roll:HOUR_4:1784246400000:down,LITUSDC,30000042,SHORT,2026-07-17T00:00:00+00:00,2026-07-17T19:30:00+00:00,2.2473,2.286470340302877,2.166766359183157,2.055985222342534,False,2026-07-17T19:45:00+00:00,SL,-1.0,0.0,2.2484,0.021740680605754164,0.0998654367326285
30000061:roll:HOUR_4:1784260800000:down,GRAMUSDC,30000061,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T19:45:00+00:00,1.493,1.5323163412267533,1.3883402783192615,2.6619903687660993,False,2026-07-21T14:45:00+00:00,SL,-1.0,0.0,1.496,0.010632682453506969,0.03736111327704626
30000024:roll:HOUR_4:1784260800000:down,AVGOUSDC,30000024,SHORT,2026-07-17T04:00:00+00:00,2026-07-17T21:30:00+00:00,370.54,371.88605097990614,359.92688865246765,7.884628075730492,True,2026-07-19T23:00:00+00:00,SL,-1.0,0.0,370.55,1.6721019598122304,6.427554609870683
30000039:roll:HOUR_4:1784260800000:down,SKHYNIXUSDC,30000039,SHORT,2026-07-17T04:00:00+00:00,2026-07-18T06:30:00+00:00,1163.8,1171.6157818895706,1145.937620078445,2.285424564545549,False,2026-07-19T02:15:00+00:00,SL,-1.0,0.0,1164.3,4.031563779141476,48.150480313779404
30000004:roll:HOUR_4:1784318400000:up,EDGEUSDC,30000004,LONG,2026-07-17T20:00:00+00:00,2026-07-18T07:30:00+00:00,0.4453,0.4380198338994616,0.46713625656233726,2.9994173567993783,False,2026-07-18T15:00:00+00:00,SL,-1.0,0.0,0.4452,0.00656033220107687,0.025054973750650987
30000060:roll:HOUR_4:1784289600000:down,BCHUSDC,30000060,SHORT,2026-07-17T12:00:00+00:00,2026-07-18T10:30:00+00:00,217.83,218.6551852998752,215.192946377393,3.195710857919869,True,2026-07-18T11:45:00+00:00,SL,-1.0,0.0,217.95,0.5903705997503932,3.8117855095720024
30000078:roll:HOUR_4:1784289600000:down,CBRSUSDC,30000078,SHORT,2026-07-17T12:00:00+00:00,2026-07-18T14:30:00+00:00,170.73,171.8087661454049,163.88890582861848,6.3415914566115825,True,2026-07-19T06:30:00+00:00,TP1_THEN_SL,0.5,0.0,170.8,0.3175322908097763,5.235623314473831
30000044:roll:HOUR_4:1784376000000:down,WLDUSDC,30000044,SHORT,2026-07-18T12:00:00+00:00,2026-07-18T16:00:00+00:00,0.3704,0.3741228592002328,0.36245099708774536,2.1351876299156243,False,2026-07-18T22:45:00+00:00,SL,-1.0,0.0,0.3709,0.0020457184004656526,0.010203988350981444
30000057:roll:HOUR_4:1784390400000:up,LTCUSDC,30000057,LONG,2026-07-18T16:00:00+00:00,2026-07-18T20:00:00+00:00,46.84,46.46098937350211,47.64296905779393,2.1185924658985362,False,2026-07-19T20:15:00+00:00,TP,2.1185924658985362,0.0,46.59,0.2580212529957944,0.708123768824304
30000069:roll:HOUR_4:1784376000000:down,FILUSDC,30000069,SHORT,2026-07-18T12:00:00+00:00,2026-07-19T02:30:00+00:00,0.7511,0.7530337400948457,0.7428551190155603,4.263696556955097,True,2026-07-19T02:45:00+00:00,SL,-1.0,0.0,0.7515,0.001667480189691347,0.011020476062241566
30000086:roll:HOUR_4:1784347200000:down,BEATUSDC,30000086,SHORT,2026-07-18T04:00:00+00:00,2026-07-19T06:15:00+00:00,2.35,2.3706766914072794,2.30690585664327,2.08418951116901,False,2026-07-19T12:00:00+00:00,TP,2.08418951116901,0.0,2.363,0.015353382814558572,0.09962342657307967
30000046:roll:HOUR_4:1784505600000:up,1000PEPEUSDC,30000046,LONG,2026-07-20T00:00:00+00:00,2026-07-20T19:15:00+00:00,0.0028722,0.0028627615398598137,0.002922498175823974,5.329065872707088,True,2026-07-20T21:30:00+00:00,TP1_THEN_TP2,3.664532936353544,0.0,0.002872,1.5076920280373158e-05,6.240729670410505e-05
30000001:roll:HOUR_4:1784548800000:up,BTCUSDC,30000001,LONG,2026-07-20T12:00:00+00:00,2026-07-20T20:00:00+00:00,65078.5,64873.41105405671,65559.8907813257,2.3472292917182043,False,2026-07-21T01:15:00+00:00,TP,2.3472292917182043,0.0,65046.2,201.37789188657243,677.6368746972299
30000055:roll:HOUR_4:1784548800000:up,LINKUSDC,30000055,LONG,2026-07-20T12:00:00+00:00,2026-07-20T23:00:00+00:00,8.526,8.49852968852753,8.606091654475904,2.91557139991548,False,2026-07-21T00:30:00+00:00,TP,2.91557139991548,0.0,8.513,0.028940622944940677,0.11963338209638381
30000074:roll:HOUR_4:1784548800000:up,PENDLEUSDC,30000074,LONG,2026-07-20T12:00:00+00:00,2026-07-20T23:30:00+00:00,1.5943,1.5872305224134888,1.6158260333167958,3.0449256049510693,True,2026-07-21T01:45:00+00:00,TP1_TP2_SAME_CANDLE,2.522462802475535,0.0,1.5942,0.006938955173022174,0.03509586673281755
30000013:roll:HOUR_4:1784548800000:up,AMZNUSDC,30000013,LONG,2026-07-20T12:00:00+00:00,2026-07-21T02:30:00+00:00,250.05,249.3652395268028,252.31108610757747,3.3020102591790437,True,2026-07-21T12:30:00+00:00,SL,-1.0,0.0,249.94,0.48952094639441357,1.9956555696901392
30000080:roll:HOUR_4:1784534400000:down,REUSDC,30000080,SHORT,2026-07-20T08:00:00+00:00,2026-07-21T06:30:00+00:00,0.3711,0.37599597055339806,0.36064512434138185,2.1354041133604995,False,2026-07-21T16:00:00+00:00,SL,-1.0,0.0,0.3723,0.0035919411067961535,0.01858049736552751
30000029:roll:HOUR_4:1784563200000:up,MSFTUSDC,30000029,LONG,2026-07-20T16:00:00+00:00,2026-07-21T07:45:00+00:00,399.42,398.8883313237021,401.98481788783783,4.82409064550708,True,2026-07-21T08:15:00+00:00,SL,-1.0,0.0,399.19,0.6033373525958093,3.300728448648654
30000056:roll:HOUR_4:1784592000000:up,UNIUSDC,30000056,LONG,2026-07-21T00:00:00+00:00,2026-07-21T15:15:00+00:00,3.656,3.6280020224702594,3.7173107304645177,2.1898271187406446,False,2026-07-21T23:30:00+00:00,TP,2.1898271187406446,0.0,3.651,0.015995955059481665,0.07075707814192884
30000074:roll:HOUR_4:1784606400000:up,PENDLEUSDC,30000074,LONG,2026-07-21T04:00:00+00:00,2026-07-21T16:00:00+00:00,1.6421,1.6344862589121985,1.6643871975087035,2.9272334390791923,False,2026-07-21T17:00:00+00:00,SL,-1.0,0.0,1.6403,0.008427482175603055,0.03605120996518588
30000045:roll:HOUR_4:1784606400000:up,ADAUSDC,30000045,LONG,2026-07-21T04:00:00+00:00,2026-07-21T18:45:00+00:00,0.1731,0.17177804204910174,0.17654013790695644,2.602305091942513,False,2026-07-22T05:45:00+00:00,SL,-1.0,0.0,0.1729,0.0008439159017964809,0.0034394483721741963
30000007:roll:HOUR_4:1784635200000:up,COPPERUSDC,30000007,LONG,2026-07-21T12:00:00+00:00,2026-07-21T20:00:00+00:00,6.534,6.521797470701816,6.559672588921834,2.1038743931271924,False,2026-07-22T01:15:00+00:00,TP,2.1038743931271924,0.0,6.533,0.01040505859636994,0.0453096443126645
30000071:roll:HOUR_4:1784592000000:up,ICPUSDC,30000071,LONG,2026-07-21T00:00:00+00:00,2026-07-21T20:00:00+00:00,2.215,2.2091943306179807,2.238729818170434,4.087352656341024,True,2026-07-21T21:00:00+00:00,SL,-1.0,0.0,2.213,0.007611338764038764,0.029080727318265477
30000001:roll:HOUR_4:1784635200000:up,BTCUSDC,30000001,LONG,2026-07-21T12:00:00+00:00,2026-07-21T20:45:00+00:00,66387.3,66223.08201407765,66718.12323643487,2.014537168853637,False,2026-07-21T22:30:00+00:00,SL,-1.0,0.0,66346.5,142.23597184469932,635.9070542605431
30000067:roll:HOUR_4:1784620800000:up,XLMUSDC,30000067,LONG,2026-07-21T08:00:00+00:00,2026-07-21T20:45:00+00:00,0.19222,0.19128222623765925,0.19522974783099944,3.2094604816911296,True,2026-07-21T22:30:00+00:00,SL,-1.0,0.0,0.19176,0.0009555475246815172,0.003241008676002153
30000081:roll:HOUR_4:1784592000000:down,LABUSDC,30000081,SHORT,2026-07-21T00:00:00+00:00,2026-07-21T21:15:00+00:00,0.141,0.14571001447518617,0.12337032209626492,3.7430198986889933,True,2026-07-21T22:15:00+00:00,SL,-1.0,0.0,0.1415,0.003020028950372358,0.023881288385059627
30000015:roll:HOUR_4:1784606400000:up,XPDUSDC,30000015,LONG,2026-07-21T04:00:00+00:00,2026-07-21T21:15:00+00:00,1284.41,1281.0118303494435,1292.886726612985,2.4944977692907453,False,2026-07-22T01:15:00+00:00,TP,2.4944977692907453,0.0,1284.05,2.7563393011132464,13.973093548060417
30000048:roll:HOUR_4:1784649600000:up,TRXUSDC,30000048,LONG,2026-07-21T16:00:00+00:00,2026-07-21T22:00:00+00:00,0.32892,0.32868592792449086,0.3297115871111576,3.381809254418091,True,2026-07-22T02:00:00+00:00,TP1_THEN_SL,0.5,0.0,0.32887,0.000308144151018372,0.0013136515553694786
30000062:roll:HOUR_4:1784620800000:up,ONDOUSDC,30000062,LONG,2026-07-21T08:00:00+00:00,2026-07-21T22:30:00+00:00,0.395,0.3910204825897374,0.4066321710830362,2.923010476857907,False,2026-07-22T10:30:00+00:00,TP,2.923010476857907,0.0,0.3929,0.00255903482052527,0.012271315667855245
30000014:roll:HOUR_4:1784635200000:up,MSTRUSDC,30000014,LONG,2026-07-21T12:00:00+00:00,2026-07-21T23:00:00+00:00,101.77,101.03243972344526,104.01246573074586,3.0403830060111146,True,2026-07-22T05:30:00+00:00,SL,-1.0,0.0,101.72,0.49512055310948533,1.990137077016588
30000051:roll:HOUR_4:1784635200000:up,XRPUSDC,30000051,LONG,2026-07-21T12:00:00+00:00,2026-07-21T23:30:00+00:00,1.1389,1.1352868455603744,1.1600162952561879,5.8442824985847635,True,2026-07-22T05:30:00+00:00,TP1_THEN_SL,0.5,0.0,1.1371,0.003626308879251212,0.013534818975248875
30000002:roll:HOUR_4:1784606400000:up,ETHUSDC,30000002,LONG,2026-07-21T04:00:00+00:00,2026-07-22T03:00:00+00:00,1928.13,1922.0565431438497,1944.5844551399498,2.709240475345887,False,2026-07-22T05:30:00+00:00,SL,-1.0,0.0,1926.87,5.426913712300368,23.982179440200664
30000021:roll:HOUR_4:1784649600000:up,AMDUSDC,30000021,LONG,2026-07-21T16:00:00+00:00,2026-07-22T06:00:00+00:00,536.33,533.7171200397463,544.7029767600865,3.2045011203933513,True,2026-07-22T07:15:00+00:00,SL,-1.0,0.0,535.94,1.945759920507523,10.028092959654371
30000006:roll:HOUR_4:1784678400000:up,XAGUSDC,30000006,LONG,2026-07-22T00:00:00+00:00,2026-07-22T06:45:00+00:00,59.4,59.21474735410549,59.8523923521176,2.4420290999525784,False,2026-07-22T07:45:00+00:00,SL,-1.0,0.0,59.3,0.17050529178901824,0.6704305915296106
30000066:roll:HOUR_4:1784664000000:up,XMRUSDC,30000066,LONG,2026-07-21T20:00:00+00:00,2026-07-22T07:30:00+00:00,349.8,346.276426280711,361.63685631492524,3.3593326712953515,True,2026-07-23T12:30:00+00:00,TP1_THEN_SL,0.5,0.0,349.78,1.6871474385780112,5.8925747402990405
30000026:roll:HOUR_4:1784635200000:up,CRCLUSDC,30000026,LONG,2026-07-21T12:00:00+00:00,2026-07-22T11:15:00+00:00,69.3,68.6616932746014,72.01085115080106,4.246941232067173,True,2026-07-22T12:15:00+00:00,SL,-1.0,0.0,69.25,0.35661345079720075,1.676595396795777
30000078:roll:HOUR_4:1784649600000:up,CBRSUSDC,30000078,LONG,2026-07-21T16:00:00+00:00,2026-07-22T12:45:00+00:00,200.79,198.16494026805785,208.55885556741487,2.9594966822591515,False,2026-07-22T13:45:00+00:00,TP,2.9594966822591515,0.0,199.07,1.090119463884337,5.364577730340528
30000008:roll:HOUR_4:1784692800000:up,CLUSDC,30000008,LONG,2026-07-22T04:00:00+00:00,2026-07-22T16:15:00+00:00,86.26,85.43652282122443,88.12277621165778,2.262086017280438,False,2026-07-22T22:15:00+00:00,TP,2.262086017280438,0.0,85.665,0.4569543575511425,1.336895153368843
30000082:roll:HOUR_4:1784707200000:up,UBUSDC,30000082,LONG,2026-07-22T08:00:00+00:00,2026-07-22T16:45:00+00:00,0.11249,0.10907127081941949,0.12157996954267222,2.6588738278264823,False,2026-07-23T08:15:00+00:00,TP,2.6588738278264823,0.0,0.11008,0.0020174583611610192,0.0068401218293110974
30000006:roll:HOUR_4:1784721600000:up,XAGUSDC,30000006,LONG,2026-07-22T12:00:00+00:00,2026-07-22T17:30:00+00:00,60.03,59.796457536647935,60.77223805132934,3.178171715224274,True,2026-07-22T20:00:00+00:00,SL,-1.0,0.0,60.02,0.20708492670412432,0.7510477946826385
30000005:roll:HOUR_4:1784721600000:up,XAUUSDC,30000005,LONG,2026-07-22T12:00:00+00:00,2026-07-22T18:00:00+00:00,4144.0,4136.7914898384315,4159.8085442406355,2.193039045005065,False,2026-07-22T18:45:00+00:00,SL,-1.0,0.0,4142.5,7.017020323137394,27.165823037458672
30000086:roll:HOUR_4:1784649600000:up,BEATUSDC,30000086,LONG,2026-07-21T16:00:00+00:00,2026-07-22T19:00:00+00:00,2.559,2.5309878392553364,2.659772831384621,3.5974672679906656,True,2026-07-22T20:00:00+00:00,SL,-1.0,0.0,2.543,0.024024321489327642,0.11290867446151602
30000016:roll:HOUR_4:1784678400000:up,XPTUSDC,30000016,LONG,2026-07-22T00:00:00+00:00,2026-07-22T19:00:00+00:00,1645.56,1637.2056304311463,1668.980990936484,2.8034420483145923,False,2026-07-22T22:15:00+00:00,SL,-1.0,0.0,1639.38,4.348739137707645,17.476036254064006
30000015:roll:HOUR_4:1784678400000:up,XPDUSDC,30000015,LONG,2026-07-22T00:00:00+00:00,2026-07-22T20:15:00+00:00,1301.88,1294.6472711092551,1321.1986102359187,2.6709988066383668,False,2026-07-22T22:15:00+00:00,SL,-1.0,0.0,1296.38,3.4654577814900276,16.525559056324365
30000078:roll:HOUR_4:1784721600000:up,CBRSUSDC,30000078,LONG,2026-07-22T12:00:00+00:00,2026-07-22T20:30:00+00:00,210.17,205.8045344581954,241.48514427625366,7.173380244643673,True,2026-07-23T12:30:00+00:00,SL,-1.0,0.0,209.9,2.8909310836091615,8.81942289498528
30000041:roll:HOUR_4:1784692800000:down,HYPEUSDC,30000041,SHORT,2026-07-22T04:00:00+00:00,2026-07-22T20:30:00+00:00,59.59,60.28864107634443,57.70302895913075,2.7009162569464777,False,2026-07-23T18:45:00+00:00,TP,2.7009162569464777,0.0,59.757,0.5092821526888723,1.2841158365230108
30000058:roll:HOUR_4:1784736000000:up,ENAUSDC,30000058,LONG,2026-07-22T16:00:00+00:00,2026-07-23T01:30:00+00:00,0.0903,0.08949682982706074,0.09239798034698272,2.612124326411415,False,2026-07-23T08:15:00+00:00,TP,2.612124326411415,0.0,0.0902,0.0006063403458785264,0.0020080786120691132
30000013:roll:HOUR_4:1784750400000:down,AMZNUSDC,30000013,SHORT,2026-07-22T20:00:00+00:00,2026-07-23T02:30:00+00:00,242.54,243.32172871413366,240.5276891703923,2.5741805222516247,False,2026-07-23T08:45:00+00:00,TP,2.5741805222516247,0.0,242.58,0.6034574282672657,2.430756681569247
30000024:roll:HOUR_4:1784736000000:up,AVGOUSDC,30000024,LONG,2026-07-22T16:00:00+00:00,2026-07-23T03:30:00+00:00,395.3,393.04395473516587,402.70653836698494,3.2829741860385226,True,2026-07-23T12:45:00+00:00,TP1_THEN_SL,0.5,0.0,393.8,1.3120905296682572,5.2938465320600985
30000021:roll:HOUR_4:1784721600000:up,AMDUSDC,30000021,LONG,2026-07-22T12:00:00+00:00,2026-07-23T07:30:00+00:00,549.97,545.9282109764612,559.3585188725922,2.322862182542098,False,2026-07-23T12:45:00+00:00,SL,-1.0,0.0,547.21,2.5635780470776877,11.325924509631253
30000020:roll:HOUR_4:1784721600000:up,NVDAUSDC,30000020,LONG,2026-07-22T12:00:00+00:00,2026-07-23T13:30:00+00:00,209.28,207.8703403545596,213.80218760581135,3.207999619226209,True,2026-07-23T14:45:00+00:00,SL,-1.0,0.0,208.46,0.679319290880831,2.5112495767546466
30000082:roll:HOUR_4:1784793600000:up,UBUSDC,30000082,LONG,2026-07-23T08:00:00+00:00,2026-07-23T15:00:00+00:00,0.12437,0.12017338226826915,0.1336630320458833,2.2144099462808406,False,2026-07-23T16:00:00+00:00,SL,-1.0,0.0,0.12329,0.0022132354634616844,0.00706787181646675
30000017:roll:HOUR_4:1784808000000:up,BZUSDC,30000017,LONG,2026-07-23T12:00:00+00:00,2026-07-23T20:15:00+00:00,93.72,93.23383858834691,94.98794647442716,2.6080771612781586,False,2026-07-24T06:45:00+00:00,SL,-1.0,0.0,93.4,0.3323228233061786,1.3282141022913287
